,gene,importance
6433,gene=hgpA,0.0
6434,gene=shlB_3,1.3498671026653286e-06
6435,gene=lgrD_13,0.0
6436,gene=eutC_1,3.87036596554589e-07
6437,gene=masK_23,0.0
6438,gene=prkC_6,0.0
6439,gene=hutG,1.917014347508326e-07
6440,gene=htpX_5,0.0
6441,gene=hexR,6.273363389702865e-07
6442,gene=atzE_1,2.2077456873617564e-05
6443,gene=lprE_1,0.0
6444,gene=glnA_3,0.0
6445,gene=nhaS3_2,0.0
6446,gene=wzxE_2,0.0
6447,gene=dpgD_1,0.0029433853317927597
6448,gene=ypjD,1.5156271587704418e-05
6449,gene=kdpC_2,0.0
6450,gene=manZ_7,0.0
6451,gene=yfmO_1,0.0
6452,gene=imm_2,0.0
6453,gene=cbaB_2,0.0
6454,gene=asnS_1,0.0
6455,gene=fprA1_2,0.0
6456,gene=glnM_2,0.0
6457,gene=hyaB_2,0.0
6458,gene=cpcE,0.0
6459,gene=ygaZ_2,4.820255661176423e-05
6460,gene=pyrD_2,5.72153340309218e-06
6461,gene=ephG_2,0.0
6462,gene=prnD,0.0
6463,gene=degQ,5.682332241992323e-05
6464,gene=odh,7.871756348665345e-06
6465,gene=catM,1.2169436861790274e-06
6466,gene=ttgD,3.8956798447024546e-05
6467,gene=rpoBC_6,0.0
6468,gene=smfA_4,0.0
6469,gene=tmpC_5,0.0
6470,gene=glmU_1,5.059989514001185e-05
6471,gene=arnA_3,0.0
6472,gene=spuE_2,0.00015711433654452567
6473,gene=dhaK_5,0.0
6474,gene=pgpC,1.3942153102594121e-05
6475,gene=rsbU_6,4.655862593486766e-05
6476,gene=ung_2,0.0
6477,gene=yjcD_2,0.0
6478,gene=mccB_1,0.0
6479,gene=norW_2,0.0
6480,gene=frsA_2,0.0
6481,gene=whiB,0.0
6482,gene=hcrC_1,0.0
6483,gene=acs_3,2.2178159524099483e-05
6484,gene=walR_2,1.6061791002312286e-05
6485,gene=lipO_6,0.0
6486,gene=iolB_3,0.0
6487,gene=yjcS_4,0.0
6488,gene=acyP_2,0.0
6489,gene=bpr_2,0.0
6490,gene=slpA_3,0.0
6491,gene=cspV,4.981439843293121e-05
6492,gene=hpgT_1,0.0
6493,gene=pctB_2,0.0
6494,gene=dyp2_2,0.0
6495,gene=prfA_1,1.276853491639226e-06
6496,gene=yezG_4,0.0
6497,gene=glpR,4.541084610183634e-05
6498,gene=yjcC_1,5.5272549515985926e-05
6499,gene=skfE_1,0.0
6500,gene=yiaV,0.0
6501,gene=mggB_3,0.0
6502,gene=fnr_1,2.6525618889563036e-05
6503,gene=nagB_3,0.0
6504,gene=rpmF,0.00024727717509837396
6505,gene=catC_1,5.385629117674915e-09
6506,gene=phoU_5,0.0
6507,protein=Putative adhesin RP828,0.0
6508,gene=kpsT_1,0.0
6509,gene=vapC5,0.0
6510,gene=dmsB_2,2.0140786990172045e-08
6511,gene=sicA,0.00016849909211208994
6512,gene=pkn6_9,0.0
6513,gene=ygiD_2,1.0959363577117123e-05
6514,gene=rsmJ,5.149769107432411e-05
6515,gene=apc4_4,0.0
6516,gene=ppsE_3,0.0
6517,gene=cdsA_2,8.105912711723313e-06
6518,gene=moaA_2,2.3074781069254785e-05
6519,gene=araQ_53,0.0
6520,gene=glxK_1,0.0
6521,gene=lgrE_3,4.863579314409323e-05
6522,gene=galE_2,8.307961979334942e-05
6523,gene=nylB'_2,7.1564586090641645e-06
6524,gene=abgA_1,0.0
6525,gene=tagE_1,0.0
6526,gene=glvR_3,0.0
6527,gene=sauU_4,0.0
6528,gene=mmpL4_5,0.0
6529,gene=cmpR_6,0.0
6530,gene=yxeP_7,0.0
6531,gene=dncV,0.0
6532,gene=cyt2Aa1_2,0.0
6533,gene=xerD_9,0.0
6534,gene=ecpD,0.0
6535,gene=fruB_3,1.654091886834504e-06
6536,gene=yodP,0.0
6537,gene=dauA_4,0.0
6538,gene=sdrD_3,0.0
6539,gene=kfoC,5.145237720200951e-05
6540,gene=smfA_9,0.0
6541,gene=pckG,3.2339517926068905e-05
6542,gene=cpcT,0.0
6543,gene=mshD_11,0.0
6544,gene=yiaV_2,0.0
6545,"protein=N(G),N(G)-dimethylarginine dimethylaminohydrolase",0.0
6546,gene=ctpA_2,0.0
6547,gene=lacF_16,0.0
6548,gene=exo I_6,0.0
6549,gene=aqpZ2,2.7590296850292126e-07
6550,gene=susC_51,0.0
6551,gene=sotB,9.976729443365984e-05
6552,gene=dpp7_2,2.269822010347743e-06
6553,gene=isdF,0.0
6554,gene=apt_1,3.002697909720354e-08
6555,gene=bla_4,0.00012407517063436048
6556,gene=puuD_1,1.5063476094388302e-05
6557,gene=yvaM_1,0.0
6558,protein=Beta-galactosidase BoGH2A,0.0
6559,gene=nudF_1,0.0022791348712379953
6560,gene=sigL_1,1.3801629576981084e-06
6561,gene=spmB_2,0.0
6562,gene=fyuA_7,0.0
6563,gene=tlpA_1,4.0392697676709396e-05
6564,gene=iolT,2.4822275740666967e-05
6565,gene=tatAy_3,0.0
6566,gene=csoR,4.417058700763309e-06
6567,gene=frzCD_4,0.0
6568,gene=aroC_2,0.0
6569,gene=cotF_4,0.0
6570,gene=yidC2_1,0.0
6571,gene=fadD3_2,0.0
6572,gene=yedK_2,0.0
6573,gene=mbhA,0.0
6574,gene=yicJ_3,0.0
6575,gene=putR,0.0028473917292066273
6576,gene=ziaR,1.5944417430667493e-07
6577,gene=nqrC,1.969284266698495e-06
6578,gene=sarU,0.0
6579,gene=aceAb,0.0
6580,protein=Germacrene A synthase,0.0
6581,gene=xerC_10,4.1382181256482485e-07
6582,gene=hdfR,0.0
6583,gene=ald1_1,0.0
6584,gene=kstD_5,0.0
6585,gene=blaI_8,1.2479825039982144e-05
6586,gene=rfaE,0.0
6587,gene=sigJ_11,0.0
6588,gene=nuoE,2.2474386850392298e-05
6589,protein=Ferredoxin,9.767176747920696e-05
6590,gene=cocE_4,0.0
6591,gene=intS_9,0.0
6592,gene=pelA_7,0.0
6593,gene=tuf_3,0.0
6594,gene=sdrD_1,7.488372221695635e-06
6595,gene=pbpF_1,3.408477735145349e-05
6596,gene=gatB,3.0335828540455852e-05
6597,gene=dsbI,0.0
6598,gene=ywqJ_6,0.0
6599,gene=rsiX,6.52920877734392e-06
6600,gene=uidB_3,0.0
6601,gene=nanT_1,0.0
6602,gene=alg8,0.0
6603,gene=wzzB_1,0.0
6604,gene=cyaB_3,0.0005208086765374846
6605,gene=dhbF,4.989718398179146e-06
6606,gene=phoR,6.231675429937615e-05
6607,gene=pksM,7.73848554212768e-06
6608,gene=yidK_1,0.0
6609,gene=hxuB_2,0.0
6610,gene=ylmB,2.5117179163610915e-05
6611,gene=atsA_2,0.0
6612,gene=wfgD_12,0.0
6613,gene=hsaD_6,0.0
6614,gene=yafN_4,0.0
6615,protein=Long-chain-fatty-acid--AMP ligase FadD26,0.0
6616,gene=plcA_2,0.0
6617,gene=dat_2,2.982345524064169e-05
6618,gene=blaI_5,0.0
6619,gene=chlM,4.015289033725782e-07
6620,gene=neoL,0.0
6621,gene=pelC,0.0
6622,gene=appB,2.2785042668602185e-05
6623,gene=eccB3,0.0
6624,gene=glnQ_5,0.0
6625,gene=kdnB,0.0
6626,gene=bphF,7.873120988243394e-07
6627,gene=bhsA_8,0.0
6628,gene=nlhH_10,0.0
6629,protein=L-lysine 3-hydroxylase,0.0
6630,gene=mprB_3,0.0
6631,gene=ybdO_4,0.0
6632,gene=cas1-1_2,0.0
6633,gene=glcA,1.6008062080648428e-06
6634,gene=vanB,0.0
6635,gene=yxlF_13,0.0
6636,protein=Alpha-xylosidase BoGH31A,6.7002992046014104e-06
6637,gene=allE,0.0
6638,gene=ptsI_3,0.0
6639,gene=mcpP_4,6.888189004898661e-07
6640,gene=glnH_1,4.610148881281623e-06
6641,gene=mntR,6.570636697392598e-06
6642,gene=ftsW_1,0.00022136363881479897
6643,gene=moeZ_2,0.00029725427355684785
6644,gene=porB_4,0.0
6645,gene=mshD_5,2.2716527523674056e-05
6646,gene=nreB_8,0.0
6647,gene=iorB_2,0.0
6648,gene=ankX_2,0.0
6649,gene=vgb_2,1.4234433869487542e-06
6650,gene=atpH_2,0.0
6651,gene=cptA_2,0.0
6652,gene=malR_3,0.0
6653,gene=ortA,0.0
6654,gene=pbpD,0.0
6655,gene=rpmB_1,0.0
6656,gene=hemH1_2,0.0
6657,gene=cpdA_9,0.0
6658,protein=6-deoxy-6-sulfogluconolactonase,4.116844333550501e-05
6659,gene=xseA_1,0.0
6660,gene=nisB_1,0.0
6661,gene=rcp1_1,0.0
6662,gene=pgpA,0.0
6663,gene=walR_6,2.9162636484596588e-05
6664,gene=pksB,0.0
6665,gene=dhaL_3,0.0
6666,gene=lacD1_2,0.0
6667,gene=nuoN,0.0003816465872345968
6668,gene=natB_2,0.0
6669,gene=rsbV,0.0004293582317668756
6670,gene=hemN_3,6.565517934442182e-07
6671,gene=gcvA_3,0.0
6672,gene=fucK,0.0
6673,gene=kaiC,3.795710564677555e-05
6674,gene=dcuB_3,0.0
6675,gene=bcpA,0.0
6676,gene=nimR_1,2.14730503211169e-07
6677,gene=acg_2,0.0
6678,gene=gsiA_2,6.724536367947803e-06
6679,gene=quiP_2,0.00032671468900116523
6680,gene=virB5,0.0
6681,gene=padI,0.0
6682,gene=pta_2,2.6362575394283152e-06
6683,gene=yidZ,0.0
6684,gene=lacI_3,6.837051906115254e-06
6685,gene=znuB_2,0.0
6686,gene=ascG_2,0.0
6687,gene=prkC_2,3.1768880830175434e-06
6688,gene=hlyU_1,0.0
6689,gene=recA_1,7.062774162030857e-05
6690,gene=aplIR,0.0
6691,gene=arsR2_2,0.0
6692,gene=nfdA,2.318179359620971e-05
6693,gene=fbcH_2,0.0
6694,gene=fgd1_2,0.0
6695,gene=ltrA_6,1.7752762716371573e-05
6696,gene=nanM_3,0.0
6697,gene=rimP_2,0.0
6698,gene=fabG_12,0.0
6699,gene=ftsH3_3,0.0
6700,gene=abh,0.0
6701,gene=dnaT_2,0.00012978111660255287
6702,gene=adeC_3,0.0
6703,gene=fadH,0.0
6704,gene=bglF_11,0.0
6705,gene=lldD_1,0.00028565535309984586
6706,gene=tpiA,2.6799849164023334e-05
6707,gene=tcbD,0.0
6708,gene=ndoAI,0.0
6709,gene=moaB_1,0.0
6710,gene=hiuH_3,0.0
6711,gene=fsr_3,0.0
6712,gene=ycjP_1,2.43830190462498e-05
6713,gene=naeIR,0.0
6714,gene=spoVK_2,7.328950150727674e-06
6715,gene=aguA_5,0.0
6716,gene=purR_4,0.0
6717,gene=sdgA_2,0.0
6718,gene=mtaD_2,0.0
6719,gene=ctpC_1,0.0
6720,gene=clpA_2,0.0
6721,gene=smc_16,0.0
6722,gene=spmA_1,0.0
6723,gene=dsbE_2,2.7861025470656678e-05
6724,gene=cshB,7.392286193206715e-07
6725,gene=ypdB_5,2.9171959743308737e-05
6726,gene=cyc1_3,0.0
6727,gene=uppP_1,0.0
6728,gene=prpE_2,0.0
6729,gene=bmrA,0.0006306680015820595
6730,gene=btr_6,8.4312689047676e-07
6731,gene=sap_5,0.0
6732,gene=yjiG_2,0.0
6733,protein=Delta(1)-pyrroline-2-carboxylate reductase,0.0002100112994291279
6734,gene=resA_8,0.0
6735,gene=thyA,0.00024111240342514597
6736,gene=fdhD,2.2847574195620243e-05
6737,gene=rstA,5.515932281887798e-07
6738,gene=gerXA_3,0.0
6739,gene=smtA_2,3.102538343441158e-08
6740,gene=aglZ_3,0.0
6741,gene=fadB2_3,0.0
6742,gene=sacY_1,0.0
6743,gene=prxU,2.5684335717505036e-06
6744,gene=mhqA_2,1.0967585174091951e-05
6745,gene=femX_2,4.253158245565959e-05
6746,gene=pglJ_1,0.0
6747,gene=fixL_4,0.0
6748,gene=eis_1,0.0
6749,gene=sspJ,0.0
6750,gene=divJ_2,0.0
6751,gene=mlaE_14,7.069864113279875e-06
6752,gene=fldI,8.74851890207414e-05
6753,gene=rfaG,4.520180643457879e-07
6754,gene=fdoG,0.0
6755,gene=tetR_6,0.0
6756,gene=tibA_2,0.0
6757,gene=susC_7,0.0
6758,gene=furA_5,0.0
6759,gene=cspA_1,4.439527749313586e-07
6760,gene=ftrC,0.0
6761,gene=trg_12,0.0
6762,gene=sufC,2.0120738805696783e-05
6763,gene=rhtA,0.00014583271310476286
6764,gene=nikMN_2,0.0
6765,gene=prmC,2.349222298223747e-05
6766,gene=cynT,9.557921091596288e-05
6767,gene=ebrB,0.0
6768,protein=Lysine racemase,0.0
6769,gene=araQ_2,0.0
6770,gene=tufB_2,0.00017928461879512851
6771,gene=pvaB,0.0
6772,gene=ggt_3,0.00033212508354249937
6773,gene=clsA,2.605265380197125e-06
6774,gene=ydjH,0.0
6775,gene=tehB_3,1.5511431535488073e-05
6776,gene=csrD,0.0
6777,gene=leuO_5,7.895768671951344e-06
6778,gene=srlA_1,0.0
6779,gene=fabF_5,1.245040410402049e-05
6780,gene=kanE_5,0.0
6781,gene=fixB,0.0
6782,gene=pagL_1,0.0
6783,gene=fis_1,0.0
6784,gene=iorA_3,0.0
6785,gene=ynjI,0.0
6786,gene=mtlA_2,3.888358441351888e-06
6787,gene=bdlA_4,0.0
6788,gene=metE_4,0.0
6789,gene=lnt_3,1.4706862108689363e-06
6790,gene=yusO_6,0.0
6791,gene=lplD,0.0
6792,gene=rpsB_1,0.0
6793,gene=mbeC_1,0.0
6794,gene=nlpE_1,0.0
6795,gene=rbsA_27,0.0
6796,gene=dnaG_9,0.0
6797,gene=rimK,7.656787514758132e-05
6798,gene=lolC_2,0.0
6799,gene=livH_43,0.0
6800,gene=relB_4,0.0
6801,gene=mmgC_4,0.0
6802,gene=nuoC,0.00012629870851302785
6803,gene=pimA_1,0.0
6804,gene=lysA,0.0021578054433455604
6805,gene=cutM,0.0
6806,gene=ifcA_1,0.0
6807,gene=rhlG_3,0.0
6808,gene=susC_80,0.0
6809,gene=uppP_3,0.0
6810,gene=cheD,0.0
6811,protein=L-2-hydroxyisocaproate dehydrogenase,1.4316287944505864e-06
6812,gene=aroG,7.449295194583311e-06
6813,gene=glgA_2,0.0
6814,gene=leuO_4,0.0
6815,gene=nanE_3,0.0
6816,gene=livH_29,0.0
6817,gene=eccD3_2,0.0
6818,gene=DmdB,0.0
6819,gene=ssaN,0.0
6820,gene=bamC_1,0.0
6821,gene=slyB_2,0.0
6822,gene=dksA,2.5306376375450288e-05
6823,gene=purM_2,0.0
6824,gene=cynR_16,0.0
6825,gene=ytnP_4,0.0
6826,gene=lagD_5,0.0
6827,gene=dpp5_3,0.00010037278009781299
6828,gene=tagA_1,0.0
6829,gene=nqrA_1,0.0
6830,gene=aftD,0.0
6831,gene=fimC,7.878166646393008e-06
6832,gene=potE_2,0.0
6833,gene=osmE_1,0.0
6834,gene=yfcD,0.0
6835,gene=dauB,0.0
6836,gene=accD3,0.0
6837,gene=hscB_1,0.0
6838,gene=ydbP_1,0.0
6839,gene=nnr_2,1.1824716283988816e-05
6840,gene=hom_2,3.6937046530498565e-06
6841,gene=helD_1,0.0
6842,gene=mutB_2,0.0
6843,gene=spmT,6.211604169089203e-06
6844,gene=ahpC_3,0.0
6845,gene=yusV_10,0.0
6846,gene=ackA,1.1817144376815225e-07
6847,gene=srlR_4,0.0
6848,gene=sigE_22,0.0
6849,gene=rnz_3,0.0
6850,gene=oprP_1,0.0
6851,gene=immA_1,0.0
6852,gene=zraS_9,0.0
6853,gene=kamA_2,0.0
6854,gene=tarL_2,0.0
6855,gene=fpgS_1,0.0
6856,gene=rnhC_3,0.0
6857,gene=inlJ_16,0.0
6858,gene=cheC,2.134758295399011e-05
6859,gene=lvr_2,7.876597626675837e-06
6860,protein=Lactonase drp35,0.0
6861,gene=mrsA_2,0.0
6862,gene=fda_1,0.0
6863,gene=furA_1,0.0
6864,gene=ttuC',0.0
6865,gene=trxB_9,0.0
6866,gene=intA_3,0.0
6867,gene=glcC_1,0.0
6868,gene=rsbV_8,0.0
6869,gene=cbiH_2,0.0
6870,gene=csn_2,0.0
6871,gene=thpA_3,0.0
6872,gene=acxA_2,0.0
6873,gene=ycbV_3,0.0
6874,gene=cstA_3,0.0
6875,gene=ble,0.00014166235619035548
6876,protein=Ribonuclease,4.8753754925204054e-05
6877,gene=wzxC_3,7.167161778472848e-07
6878,gene=prpD,0.00024026186762416424
6879,gene=caiD_13,0.0
6880,gene=yciC_4,3.5573132503597178e-06
6881,gene=atpF,0.00014868982990890185
6882,gene=cpdB,1.4716917237259576e-05
6883,gene=ydaD_2,0.0
6884,gene=spoVG_4,3.577911720920972e-05
6885,gene=carB_1,8.391698685578078e-05
6886,gene=aaeA_4,0.0
6887,gene=nylA_3,0.0
6888,gene=icsA_5,0.0
6889,gene=ccl,1.834665670889353e-05
6890,gene=glgE1,0.0
6891,gene=parE_5,0.0
6892,gene=yobK,0.0
6893,gene=grpE_2,0.0
6894,gene=yjjP_2,0.0
6895,gene=hisS_2,0.0
6896,gene=pspF,0.0002515763445048427
6897,gene=prsA,3.103680387984022e-05
6898,gene=aadR,0.0
6899,gene=yeaD_1,0.0
6900,gene=rocD2_1,0.0
6901,gene=yesS_13,0.0
6902,gene=mrdA_3,0.0
6903,gene=cya_7,0.0
6904,gene=gltA1_2,0.0
6905,"protein=L-beta-lysine 5,6-aminomutase beta subunit",0.0
6906,gene=ale,0.0
6907,gene=yfcP_1,0.0
6908,gene=ypcP_3,0.0
6909,gene=cusA_5,0.0
6910,gene=aacA4_1,0.0
6911,gene=algE2_2,0.0
6912,gene=ypdA_10,0.0
6913,gene=nhaX_2,0.0
6914,gene=dmlR_40,0.0
6915,gene=liaR_22,0.0
6916,gene=rspR_14,0.0
6917,gene=pepA_3,0.0
6918,gene=papK_1,0.0
6919,gene=bepA_1,7.833469248668523e-08
6920,gene=hslV_2,7.629570940201453e-08
6921,gene=potH_5,0.0
6922,gene=plsB_1,1.3026576084290203e-05
6923,gene=pgi,1.971628962615019e-06
6924,gene=macA_2,0.0
6925,gene=ecfG_5,0.0
6926,gene=luxA_4,1.1327133528622475e-05
6927,gene=copB_1,0.0
6928,gene=epsK,0.0
6929,gene=ykuD_5,0.0
6930,gene=macA_8,0.0
6931,gene=betB_1,0.0
6932,gene=cphA_1,3.555041187123077e-05
6933,gene=dut_3,0.0
6934,gene=metI_1,3.0499352303574626e-05
6935,gene=nlhH_3,7.058017509862722e-06
6936,gene=rqkA,3.8350123313019415e-06
6937,gene=fldH_4,0.0
6938,gene=bcsZ_2,0.0
6939,gene=pliG,2.3039618157086446e-05
6940,gene=fabR_1,0.0
6941,gene=clpX_2,8.931501797732096e-06
6942,gene=kshB_2,0.0025743027911373953
6943,gene=pacL_3,0.0
6944,gene=toxA_5,0.0
6945,gene=lptF,0.0
6946,gene=spkA_2,0.0
6947,gene=dxs_4,0.0
6948,gene=yscU_1,0.0
6949,gene=ccmK1,0.0
6950,gene=dctA_3,0.0
6951,gene=valS_1,0.0
6952,protein=putative outer membrane protein pmp15,0.0
6953,gene=rspR_4,1.191333220223188e-05
6954,gene=ypdB_4,0.0
6955,gene=mrp,1.1165636643677308e-05
6956,gene=nfsB,5.3261437935090736e-05
6957,gene=ermA1,0.0
6958,gene=bkdA2,2.9672198790332617e-06
6959,gene=echA8_10,0.0
6960,gene=prsA3_1,0.0
6961,gene=trkA_5,0.0
6962,protein=Cytochrome c-556,0.0
6963,gene=xcpW,2.5263256848040104e-07
6964,gene=ftsP,0.0
6965,gene=lpqW,0.0028651551129624175
6966,gene=glnP,1.8342014561030423e-05
6967,gene=rmlC_1,0.0
6968,gene=hupC,0.0
6969,gene=sacC_3,0.0
6970,gene=camC,0.0
6971,gene=menJ_2,0.0
6972,gene=kipI_2,5.3909205446490205e-05
6973,gene=opuAC_2,0.0
6974,gene=prtB_2,0.0
6975,gene=malF,8.322776406429567e-05
6976,gene=tuaH,0.0
6977,gene=yloB,0.0
6978,gene=yhjE_13,0.0
6979,gene=mshA_13,1.6155196055573337e-05
6980,protein=Bifunctional IPC transferase and DIPP synthase,0.0
6981,gene=dadA_1,0.0002577218791126296
6982,gene=idi,4.991741517578112e-06
6983,gene=sugE_3,0.0
6984,gene=lppC,6.616935159156829e-06
6985,gene=mcpB_6,0.0
6986,gene=pucA,5.793222937045081e-05
6987,gene=napA_1,0.0
6988,gene=spxA_9,0.0
6989,gene=bglH_5,0.0
6990,gene=araQ_56,0.0
6991,gene=pmp6,8.054316825250398e-06
6992,gene=pstP_3,0.0
6993,gene=serB1_3,0.0
6994,gene=sbp_4,0.0
6995,gene=ylaB_1,0.0
6996,gene=mnmE,1.1032497732091757e-06
6997,gene=chaA_1,0.0
6998,gene=afsK_14,0.0
6999,gene=mrsA,0.0
7000,gene=bspRIM_2,0.0
7001,gene=dusC,1.501805167396332e-05
7002,gene=glnB_2,1.6454308861015654e-06
7003,protein=4-hydroxyphenylacetate 3-monooxygenase oxygenase component,4.3974928341391535e-05
7004,gene=mhqD_2,2.7517872176091338e-06
7005,protein=Subtilisin inhibitor-like protein 5,0.0
7006,gene=espA_2,0.0
7007,gene=cetZ_1,0.0
7008,gene=ugd_2,2.4815665586194383e-06
7009,gene=stcD_3,0.0
7010,gene=nanH,1.0341411760687266e-06
7011,gene=xpkA_5,2.6262001404324716e-05
7012,gene=bioY_3,0.0
7013,gene=hrtA,4.224145267157673e-05
7014,gene=nicP_4,0.0
7015,gene=wbiB_2,0.0
7016,gene=cypX,4.598385073766007e-05
7017,gene=exo I_2,0.0
7018,gene=sorM,1.9992938118465977e-05
7019,gene=rsbU_20,0.0
7020,gene=cysL,2.857426047939989e-05
7021,gene=mgtE_2,0.0
7022,gene=acoB_3,0.0
7023,gene=rpoE_10,0.0
7024,gene=fic_4,0.0
7025,gene=pthXo1_8,0.0
7026,gene=parE_4,0.0
7027,gene=glyQ,3.09835296008279e-05
7028,gene=ssuA_8,6.60646216507863e-05
7029,gene=dinI_2,0.0
7030,gene=levG,2.5023111335153147e-05
7031,gene=liaS_2,3.7705153393194514e-05
7032,gene=yoaD_1,0.0
7033,protein=Serralysin,3.6469818118129096e-05
7034,gene=gudX_1,0.0
7035,gene=gmd_2,0.00017082422171751967
7036,gene=bfr_3,1.1557363354000738e-05
7037,gene=apc3_6,0.0
7038,gene=yceM,0.0
7039,gene=pepF1,4.6533527088871854e-05
7040,gene=wbpA_2,3.82670605995191e-06
7041,gene=gerBA_4,0.0
7042,gene=gcvT_1,0.0
7043,gene=prdB_2,0.0
7044,gene=hel,0.00015347519207216178
7045,gene=ybiO_1,0.0
7046,gene=kpsF_2,0.0
7047,gene=selA_3,0.0
7048,gene=gltP_2,0.0
7049,gene=cmaA1_4,0.0
7050,gene=raiA,0.00011113938215790979
7051,protein=Citrate (Re)-synthase,0.0
7052,gene=livF_17,0.0
7053,gene=rob,0.0
7054,gene=lysDH_1,0.0
7055,gene=glyA1_2,0.0
7056,gene=cph2_3,0.0
7057,gene=ntdC,2.1676370074560908e-05
7058,gene=ligB_3,0.0
7059,gene=rbsC_14,0.0
7060,gene=spk1_5,0.0
7061,gene=speG_8,0.0
7062,gene=paaJ_3,0.0
7063,gene=deoB_2,0.0
7064,gene=yhdT_1,0.0
7065,gene=aadK,0.0
7066,gene=tfoX1,0.0
7067,gene=lacF_8,0.00042280004174727407
7068,gene=lppA_1,0.0
7069,gene=papD_1,0.0
7070,gene=trmFO_2,2.2136059467280434e-05
7071,gene=yopT,0.0
7072,gene=gcl_2,0.0
7073,gene=lpdC_1,0.0
7074,gene=ispH_2,0.0
7075,gene=uspA2_2,0.0
7076,gene=folP2_1,0.0
7077,gene=ompP_2,0.0
7078,gene=ssuE_3,0.0
7079,gene=nanE_1,0.00014715990873916606
7080,gene=higA2,0.0
7081,gene=fptA_1,0.0
7082,gene=livJ_1,0.0
7083,gene=pyrI_2,0.0
7084,gene=xerS_2,6.403471826721393e-07
7085,gene=ybaL_3,0.0
7086,gene=ecfG_4,0.0
7087,gene=cofD,2.5131857041015283e-09
7088,gene=acsD,0.0
7089,gene=ygeX,5.262182459920534e-05
7090,gene=fecI_5,0.0
7091,gene=mpeC_3,0.0
7092,gene=aroF,1.9669995585716686e-05
7093,gene=bpr_3,0.0
7094,gene=yihT_2,0.0
7095,gene=esxN_2,0.0
7096,gene=nodM,2.093534170712319e-05
7097,"protein=Endo-1,4-beta-xylanase",0.0
7098,gene=pbpG_2,0.0
7099,gene=lpl2_1,0.0
7100,gene=cel1,0.0
7101,protein=putative MscS family protein.1,3.5499691183937606e-05
7102,gene=yraH,4.712215732856863e-05
7103,gene=nadK_1,2.3338204133777782e-05
7104,gene=tsaR_4,8.025867151591576e-06
7105,gene=cspC_3,0.0
7106,gene=pafA_2,0.0
7107,gene=rocC_3,0.0
7108,gene=yocH_7,1.534368395207115e-05
7109,gene=ynjC_2,0.0
7110,gene=susC_54,0.0
7111,gene=cirA_7,0.0
7112,gene=osmX_2,0.0
7113,gene=lytC_25,0.0
7114,gene=susC_66,0.0
7115,gene=rsbU_38,0.0
7116,protein=Maltose epimerase,0.0
7117,gene=pepP_2,0.0
7118,gene=treR_4,0.0
7119,gene=nikA_2,0.0
7120,gene=dapb3_4,0.0
7121,gene=ephD_2,0.0
7122,gene=rfbV_1,0.0
7123,gene=aldC_1,0.0
7124,gene=vgrG1_6,0.0
7125,gene=puuB_9,0.0
7126,gene=srpC,2.7853838799694154e-06
7127,gene=neo_1,0.0
7128,gene=plsY_3,0.0
7129,gene=nfdA_2,2.8926441421626405e-05
7130,gene=traG,4.584685279028764e-05
7131,gene=pchR_2,0.0008050343815613944
7132,gene=yjiB,7.09575525929432e-07
7133,gene=aroL_1,0.0
7134,gene=ybaQ_4,0.0
7135,gene=hscA_3,0.0
7136,gene=helD_3,0.0
7137,gene=nagB_2,8.785836968442568e-05
7138,gene=hly_1,6.949950073236577e-05
7139,gene=yycI,0.00026809729363677214
7140,gene=ttdB,6.766747376956822e-06
7141,gene=tsnR_1,0.0
7142,gene=iucA_4,0.0
7143,gene=ywqC,1.1883130091918554e-05
7144,gene=allA_1,8.395959518289444e-05
7145,gene=igtZ_1,0.0
7146,gene=kanK,0.0
7147,gene=ctc,4.062815574835529e-05
7148,gene=leuE_1,0.0
7149,gene=tfaE_8,0.0
7150,gene=salA,2.6339515277824694e-05
7151,gene=lgrB_6,0.0
7152,gene=epsN_1,0.0
7153,gene=bcsC_5,0.0
7154,gene=resE_12,0.0
7155,gene=eryA_2,0.0
7156,gene=ywtF_6,0.0
7157,gene=gcvT_2,0.0
7158,gene=hcpA_7,0.0
7159,gene=dosP,1.6021923587641395e-05
7160,gene=trg_11,0.0
7161,gene=tesE_2,0.0
7162,gene=melC2_3,0.0
7163,gene=ttgE_1,0.0
7164,gene=spoVD_2,0.0
7165,gene=fpg1_1,0.0
7166,gene=flgF_2,9.630246508850817e-06
7167,gene=nag3,0.0
7168,gene=gerBA_3,0.0
7169,gene=epsG_3,0.0
7170,gene=mrx1,0.0
7171,gene=yphF_1,0.0
7172,gene=lacG,0.00021646334653760234
7173,gene=apbE_4,0.0
7174,gene=ntdC_1,2.9547091121616983e-05
7175,gene=cna_3,0.0
7176,gene=desK_25,0.0
7177,gene=ttuC,0.0
7178,gene=lgoT,5.8927501937723976e-05
7179,gene=nreC,0.00010389936283102366
7180,gene=mmgC_5,0.0002549651388921247
7181,gene=lppA_3,0.0
7182,gene=rutA_4,0.0
7183,gene=gyrB_2,2.389259290086164e-05
7184,gene=xylB_4,0.004928159373996105
7185,gene=pagR_8,0.0
7186,gene=yndE_15,0.0
7187,gene=aroQ_2,0.0
7188,gene=arsA_1,0.0
7189,gene=bclA,5.843338507679577e-06
7190,gene=nhaB_2,0.0
7191,gene=tspO_1,0.0
7192,gene=tme_2,4.193094577230875e-07
7193,gene=desR_2,0.00046019992349301074
