,gene,importance
3057,gene=mcpQ_3,0.0
3058,gene=fucK,0.0
3059,gene=cca_2,0.0
3060,gene=arsC_5,0.0
3061,gene=arnT_1,0.0
3062,gene=rbsR_1,0.0
3063,gene=bepE_3,9.80595962475828e-07
3064,gene=dctP_1,0.0
3065,gene=prpE,0.0
3066,gene=mlaD_2,0.0
3067,gene=prtC,0.0
3068,gene=hmuT_3,5.173682053080793e-05
3069,gene=yhdN_9,0.0
3070,gene=flgH,0.0
3071,gene=allR,0.005583435382247791
3072,gene=xthA_1,0.0
3073,gene=cvaA_2,2.717794322609042e-05
3074,gene=aroQ,1.3514600035725404e-05
3075,gene=futA1,0.0
3076,gene=wecF_2,0.0
3077,gene=rplK_1,0.0
3078,gene=czcD_1,0.0
3079,gene=oprM_5,0.0
3080,gene=gsiC_2,0.0
3081,gene=apaG,0.0
3082,gene=feoB_3,9.112478398998947e-05
3083,gene=nrfG,0.0
3084,gene=uup_3,0.0
3085,gene=metQ_1,0.0
3086,gene=C1-hpah_1,0.0
3087,gene=corA_2,0.0
3088,gene=acrR_2,0.0
3089,gene=bdcA_3,1.395051840192759e-06
3090,gene=nqrA_1,0.0
3091,gene=ydbM,0.0
3092,gene=arnA_1,0.0
3093,gene=ecpA_1,2.935937122141306e-06
3094,gene=mepC,0.0
3095,gene=pstP_2,0.0
3096,gene=yfcE_2,0.0
3097,gene=lptC_1,0.0
3098,gene=glnQ_12,0.0
3099,gene=gltR_3,0.0
3100,gene=ssb_3,8.241941801442051e-05
3101,protein=Membrane lipoprotein TpN32,0.0
3102,gene=ssb_1,0.002864379642214614
3103,gene=copA_5,0.0
3104,gene=ail,0.0
3105,gene=phnP,0.0
3106,gene=seqA_2,0.0
3107,gene=papC_2,0.0
3108,gene=tdcG,0.0
3109,gene=sufB_1,0.0
3110,gene=udp,0.0
3111,gene=bdhA_1,0.0
3112,gene=yfcF_2,0.0
3113,gene=fldA_1,0.0
3114,gene=htpX_4,0.0
3115,gene=paaF,0.0
3116,gene=ygiN_1,0.0
3117,gene=cmoA,0.0
3118,gene=yiaD_3,0.0
3119,gene=astE_3,0.0
3120,gene=lpxL_2,0.0
3121,gene=cobH,0.0
3122,gene=rlmB_1,0.0
3123,gene=dus_1,0.0
3124,gene=mutS_2,0.0
3125,gene=sdhC,0.0
3126,gene=wzc,0.000815212745529578
3127,gene=damX,0.0
3128,gene=cat_1,5.757585621544981e-06
3129,gene=iscR,0.00011091550134550236
3130,gene=fepA_1,4.251312530028076e-06
3131,gene=iorA,0.0
3132,gene=gcvP_2,0.0
3133,gene=aaeX_4,0.0
3134,gene=dnaK_4,0.0
3135,gene=phnT_1,0.0
3136,gene=dhaB,8.804469517658779e-06
3137,gene=gltD_2,0.0
3138,gene=ykfA,5.480659011658358e-07
3139,gene=fadA_2,0.00026058352568273166
3140,gene=ispD_3,0.0
3141,gene=tsaC_1,0.0
3142,gene=yahA_1,0.0
3143,gene=hcr_1,0.00011437067125423991
3144,gene=tesB,0.0
3145,gene=mexA,0.0
3146,gene=hpcD,0.0
3147,gene=cse1,9.171010966195021e-07
3148,gene=pnpB_2,0.0
3149,gene=pyrI_1,0.0
3150,gene=flhF,0.0
3151,gene=gcdC,0.00034089197902577697
3152,gene=kynB,0.00020341065444144557
3153,gene=aaeA_3,0.00016805262259403774
3154,gene=iscA_4,0.0
3155,gene=ybeY,0.0
3156,gene=occT_1,0.0
3157,gene=tagH_1,0.0
3158,gene=kdpD_1,0.0
3159,gene=eamB_4,0.0
3160,gene=yghB,0.0
3161,gene=yiaD_4,0.0
3162,gene=msrP,0.0
3163,gene=cydX_1,0.0
3164,gene=dadA_3,0.0
3165,gene=rsmE,0.00021953955614982537
3166,protein=Outer membrane protein Omp38,0.00027362207410335074
3167,gene=hflK,1.1568585197421453e-07
3168,gene=purT_1,0.0
3169,gene=oxyR_8,0.0
3170,gene=spo0C_2,3.728568193397605e-06
3171,gene=gloB_1,1.3986791153255857e-05
3172,gene=cysT_3,4.1534839082562796e-05
3173,gene=bioH_2,0.0
3174,gene=blaNDM-1,1.1788260561140585e-07
3175,gene=matP_1,0.0
3176,gene=puuA,0.0
3177,gene=gshA_2,0.0
3178,gene=rsmB_1,0.0
3179,gene=bicA_3,0.0
3180,gene=fepC_3,1.1267627241524151e-05
3181,gene=iraM,6.101902776253225e-06
3182,gene=malK_3,0.0
3183,gene=kbl,0.0
3184,gene=yesO_1,0.0
3185,gene=rsxA_1,0.0
3186,protein=D-lyxose ketol-isomerase,0.0
3187,gene=yvqK_3,0.0
3188,gene=fliY_10,0.0
3189,gene=glpG_2,0.0
3190,gene=mrpA_1,0.0
3191,gene=algE,0.0
3192,gene=fecE_2,1.0232002723671687e-05
3193,gene=hyfA_3,0.0006881600716134137
3194,gene=artI_2,4.854599138143299e-06
3195,gene=zur,3.127363273134192e-05
3196,gene=yabJ_4,0.0
3197,gene=rlmL_1,0.0
3198,gene=yddE_3,6.095598342536779e-07
3199,gene=yijE_2,0.0
3200,gene=mdtA,5.831956567007029e-06
3201,gene=rsxB_3,0.0
3202,gene=yedZ,0.0
3203,gene=tfaE,0.0
3204,gene=pqqB_1,0.0
3205,gene=exoX_2,1.4450415104480138e-05
3206,gene=fecB,0.00013561209512266874
3207,gene=phoE_2,0.0
3208,gene=xerD_10,0.0
3209,gene=ykgO_1,0.0
3210,gene=yggX_2,0.0
3211,gene=gldA_1,0.0
3212,gene=mrcB_2,0.0
3213,protein=27-O-demethylrifamycin SV methyltransferase,0.0
3214,gene=aqpZ,0.0
3215,gene=yqjA,0.0
3216,gene=hmuU_1,0.0
3217,gene=livF_7,9.028091170855812e-06
3218,gene=xerC_2,0.0
3219,gene=smc_1,0.0037418489917115613
3220,gene=fabB_1,0.0
3221,gene=cidA_4,0.0
3222,gene=fecA,3.323566410187879e-07
3223,gene=dxs_2,0.0
3224,gene=efeU_2,0.0
3225,protein=Electron transfer flavoprotein-ubiquinone oxidoreductase,0.0
3226,gene=glnB_1,0.0
3227,gene=lacZ_1,8.651386468579247e-08
3228,gene=pduA_5,0.0001154570994583728
3229,gene=glnS_2,0.0
3230,gene=pmfR_2,0.0
3231,gene=yraA_1,0.0
3232,gene=tauB_2,0.0
3233,gene=bvgS_2,0.0
3234,gene=oprD,0.0007181420591292571
3235,gene=clpB_1,0.0003021935636439129
3236,gene=plsC,0.0
3237,gene=bfd_1,0.0
3238,gene=amiD_2,0.0
3239,gene=yfcG_6,0.0
3240,gene=purN_3,0.0
3241,gene=creD_2,0.0
3242,gene=lrp_6,0.0
3243,gene=tdcB_1,0.0
3244,gene=ygcB,0.0
3245,gene=carA_1,1.7397592788692732e-07
3246,gene=gltK_4,0.0
3247,gene=mscL,0.0
3248,gene=yidA,0.0
3249,gene=aqpZ2,1.3753063157274397e-05
3250,gene=pcaR_3,0.0
3251,gene=treP,0.00011090369054148877
3252,gene=fixL,0.0
3253,gene=bepF_4,0.0
3254,gene=sbp_2,1.937502026062886e-06
3255,gene=rpmI_1,0.0
3256,gene=greA,0.0
3257,gene=parM_1,1.945294917740722e-05
3258,gene=iutA,0.0004884637346420712
3259,gene=bglB_2,0.01182918206250764
3260,gene=holB,0.0
3261,gene=malI_1,4.9518385266170675e-08
3262,gene=aruG,0.0
3263,gene=frdB_1,0.0
3264,gene=napC,0.0
3265,gene=mdtH_2,0.0
3266,gene=hbpA,0.0
3267,gene=nanE2,0.0
3268,gene=mreB,0.0
3269,gene=murJ,1.0150490253202066e-05
3270,gene=sppA,1.0713060327280005e-05
3271,gene=fhuF_1,9.598246263647805e-07
3272,gene=hisP,0.0
3273,gene=bioB_1,0.0
3274,gene=gbpR_2,1.3779655548752907e-05
3275,gene=mppA_2,0.0
3276,gene=xylG_2,0.0
3277,gene=hicB,1.7098063522645465e-05
3278,gene=tolC_1,0.00025883345759770076
3279,gene=kmo_1,0.0
3280,gene=nrdE,0.0
3281,gene=iscR_2,1.1369258777778865e-06
3282,gene=yfkM_1,1.2686907404553266e-05
3283,gene=bltD_1,0.0
3284,gene=pcaB_3,0.0
3285,gene=fadE_1,0.0
3286,gene=atpH,0.0
3287,gene=pyrD_1,0.0
3288,gene=uvrD_1,0.0
3289,gene=bcp_2,0.0
3290,gene=acrZ,0.0
3291,gene=rsxD_1,0.0
3292,gene=rcsB_4,0.0
3293,gene=dkgB_1,0.0
3294,gene=hmuV_3,0.0
3295,gene=murQ_2,5.6775347050118e-07
3296,gene=ybhN,0.0
3297,gene=rocC_1,0.0
3298,gene=yvgN,1.5164709451514492e-05
3299,gene=frwD,0.004277938537116329
3300,gene=glnM_3,0.0
3301,gene=rstB,1.5671662106904278e-06
3302,gene=ung_1,0.0
3303,gene=queA,0.0
3304,gene=intA_7,0.0008980321941569974
3305,gene=surA_1,0.0
3306,gene=nei_1,0.0
3307,gene=gsiD,6.347406739578928e-07
3308,gene=aroF_2,0.0
3309,gene=tsaC,0.0
3310,gene=pdxB_1,0.0
3311,gene=nrtA,0.0
3312,gene=mukF_2,0.0
3313,gene=yfiC_1,1.4613851298019298e-05
3314,gene=yhhQ,0.0
3315,gene=chiP,5.146751179826464e-06
3316,gene=prc_2,0.0
3317,gene=ahpF_2,0.0
3318,gene=oprM_4,0.0
3319,gene=prlC_1,0.0
3320,gene=hudA,0.0
3321,gene=lysS_2,0.0
3322,gene=ftsH,3.0967969924745775e-08
3323,gene=rpsU_2,0.0
3324,gene=pldB_2,0.0
3325,gene=pgtB,7.93481833141564e-05
3326,gene=tolC_2,0.0010479456533603161
3327,gene=yphA_3,0.0
3328,gene=phnN_1,0.0
3329,gene=gltP_1,0.0
3330,gene=pcpR,4.899655664523954e-06
3331,gene=ispB_2,0.0
3332,gene=nqrC_2,0.0
3333,gene=rnc_1,0.0
3334,gene=polB,0.0
3335,gene=sppA_2,1.7398935482038715e-05
3336,gene=lhyD,0.001164681321961542
3337,gene=btuB_4,0.0
3338,gene=ddpC,0.0
3339,gene=aat_1,0.0
3340,gene=rpmE,0.0
3341,gene=gcd_1,0.0
3342,gene=dgkA_3,0.0
3343,gene=carA_2,0.00014421753304435527
3344,gene=atpB,0.0
3345,gene=luxA,2.3976942428662335e-06
3346,gene=pepD_2,0.0
3347,gene=ypdA_3,0.0
3348,gene=aat_2,0.0
3349,gene=nadB_2,0.0
3350,gene=mrkD,0.0
3351,gene=prpC,0.0
3352,gene=lgrB_3,0.0
3353,protein=Hybrid peroxiredoxin hyPrx5,0.0
3354,gene=secY_1,0.0
3355,gene=pulG,0.0
3356,gene=priB,0.0
3357,gene=grpE,0.0
3358,gene=puuC_5,0.0
3359,gene=adiA,0.0
3360,gene=moaA_3,0.0
3361,gene=lolA_2,0.0
3362,gene=ppc_2,0.0
3363,gene=minE_1,0.00015837580384617326
3364,gene=lsrF,0.0
3365,gene=ycfZ,0.0
3366,gene=yqjF_1,0.0
3367,gene=shlB,3.000557651116843e-05
3368,gene=C1-hpah,0.0
3369,gene=fdhD,0.0
3370,gene=nimR_9,0.0
3371,gene=ridA_1,0.0
3372,gene=mntR_2,0.0
3373,gene=rpsE_1,0.0
3374,gene=ureB_1,7.513851370654731e-05
3375,gene=papH_1,0.0
3376,gene=creB,0.0
3377,gene=bepA_2,0.0
3378,gene=ftsK_2,0.0
3379,gene=afr_7,0.0
3380,gene=ltrA_4,0.0003706037776438875
3381,gene=gluQ,0.0
3382,protein=Methylmalonyl-CoA carboxyltransferase 5S subunit,0.0
3383,gene=panD_1,0.0
3384,gene=yahB_3,0.0
3385,gene=fis_2,0.0
3386,gene=rrrD_2,0.0003270444124060122
3387,gene=coaE_1,5.31046093626263e-06
3388,gene=acuI,0.0
3389,gene=pldA_1,9.02560973985212e-06
3390,gene=nicP_10,0.0
3391,gene=gcvP,0.0
3392,gene=tqsA_2,0.0
3393,gene=hokB_4,0.0
3394,gene=metF_1,0.0
3395,gene=ydiM,0.0
3396,gene=narX,0.0
3397,gene=oppF_3,6.78889262002243e-06
3398,gene=glmS_4,4.394815089010316e-06
3399,gene=tgt_1,0.0
3400,gene=yclQ,0.0
3401,gene=nudF,0.0
3402,gene=aprA_2,0.0
3403,gene=tolB,0.0
3404,gene=hxuB,0.0
3405,gene=iaaH,1.054237330671451e-05
3406,gene=glpR_7,0.0
3407,gene=trmJ,6.916481858464595e-06
3408,gene=lamB_2,0.0
3409,gene=rpsG_2,0.0
3410,gene=crt_3,8.12775750886309e-06
3411,gene=yfcD_2,0.0
3412,gene=cysI_1,0.0
3413,gene=wbnJ,0.0
3414,gene=leuE,0.0005671901745834573
3415,protein=Acetylene hydratase,0.0
3416,gene=hemS_1,0.0
3417,gene=pal_2,0.0
3418,gene=capA,0.0
3419,gene=nadR,0.0
3420,gene=rfaC_2,0.0
3421,gene=ruvA,0.0
3422,gene=ycdF_1,0.0
3423,gene=fliZ,0.0
3424,gene=kdpB_1,4.98402440822378e-05
3425,gene=czcC,0.0
3426,gene=cusB,7.321634333986182e-06
3427,gene=gmuD_3,0.0
3428,gene=cckA_2,0.0
3429,gene=hsdR_3,0.0
3430,protein=4-sulfomuconolactone hydrolase,0.0
3431,gene=licR_1,0.0
3432,gene=mlaF,0.0
3433,gene=zwf_3,0.0
3434,gene=yqjI_1,0.0
3435,gene=benM_6,0.0
3436,gene=mepM_4,0.0
3437,gene=btr_2,0.0003695018625814463
3438,gene=frlB_3,1.7643010552760863e-07
3439,gene=exsB,0.0
3440,gene=qseB_4,0.0
3441,gene=ynfM_3,0.0
3442,gene=nifK_2,0.0
3443,gene=crcB_5,0.0
3444,gene=cbl_1,6.974579757335616e-05
3445,gene=trkA_1,0.0
3446,gene=cheA,0.0
3447,gene=slyD_1,0.0
3448,gene=pobB_1,0.0
3449,gene=fda,0.0
3450,gene=nuoK,0.0
3451,gene=epd_1,0.0
3452,gene=eae,0.0
3453,gene=hemE_2,0.0
3454,gene=rapZ_2,0.0
3455,gene=vapC_3,3.262374129042531e-05
3456,gene=celA_1,0.0
3457,gene=mlaB,0.0
3458,protein=Epoxide hydrolase B,0.0
3459,gene=rep_2,0.0
3460,gene=yxaF,0.0
3461,gene=ptrB_1,7.132330175527537e-05
3462,gene=dapA_4,0.0002595445175062735
3463,gene=glxK_1,0.0
3464,gene=ycgR_1,0.0
3465,gene=acrA_2,0.0
3466,gene=evgS_3,4.799803262651099e-06
3467,gene=pchR_5,0.0
3468,gene=ygiC_1,0.0
3469,gene=exbD_4,0.0
3470,gene=trpE_2,0.0
3471,gene=hisI_2,0.00036722875756248284
3472,gene=esiB_2,0.0
3473,gene=fucP,0.0
3474,gene=cdiA2,4.1921600829318895e-05
3475,gene=ftsQ_1,0.0
3476,gene=amiD,0.0
3477,gene=modE_1,0.0
3478,gene=fucP_1,0.0
3479,gene=ddlA_2,0.0
3480,gene=cueO,0.0
3481,gene=pcaG_1,0.0
3482,gene=mutS,0.0
3483,gene=traC_5,3.657622937742236e-05
3484,gene=djlA_2,1.9593125522566242e-05
3485,gene=exbB_3,0.0
3486,gene=plcN_3,0.0
3487,gene=arsC_4,0.00019552220063358427
3488,gene=clsC_2,0.0
3489,gene=nasA_1,0.0
3490,gene=icd_2,8.457748783454263e-06
3491,gene=rlmH,0.0
3492,gene=nfuA_1,0.0
3493,gene=amiB_1,0.0
3494,gene=yihU,1.7352721149046725e-06
3495,gene=gatC_1,0.0009441623950692878
3496,gene=lsrG_3,0.0
3497,gene=ramA_3,0.0
3498,gene=catB_1,0.0
3499,gene=can_1,2.358593388298796e-06
3500,gene=spy_2,0.0
3501,gene=hutU_3,0.0
3502,gene=slyB_1,0.0
3503,gene=aceE,0.0
3504,gene=leuS_1,0.0
3505,gene=yjaB_2,0.0
3506,gene=glpA_1,0.0
3507,gene=yhjV,0.00024331040512776304
3508,gene=ppiC_3,0.0
3509,gene=lppL,0.0
3510,gene=livF_8,0.0
3511,gene=treB_2,0.0
3512,gene=glnQ_2,0.0
3513,gene=bvgA_2,0.0
3514,gene=thiL_2,1.4392481057092212e-05
3515,gene=osmB_1,0.0
3516,gene=mnmA,0.0
3517,gene=tkt_1,0.0
3518,gene=glpB_2,0.0
3519,gene=meh,0.0
3520,gene=purA_2,0.0
3521,gene=mntA_2,3.078573218311543e-05
3522,gene=pucA,0.0
3523,gene=yihX_2,0.0
3524,gene=glcA,0.0
3525,gene=pyrD_2,0.0
3526,gene=xcpV_3,0.0
3527,gene=rhaB,0.0
3528,gene=atpH_1,0.0
3529,gene=ydaF_2,0.0
3530,gene=ansB_1,0.0
3531,gene=lptF_3,0.0
3532,gene=fimD_8,0.0
3533,gene=dmoA_1,0.0
3534,gene=yrbG_1,0.0
3535,gene=yajI_2,0.0
3536,gene=lyx_2,5.817659523597072e-07
3537,gene=tdcD,0.0
3538,gene=yoaD,0.0
3539,gene=hisB_1,0.0
3540,gene=tatD_2,0.0
3541,gene=yraJ,5.512203274135729e-06
3542,gene=pdxJ_1,4.820377530743739e-06
3543,gene=sotB_1,0.0
3544,gene=lpxH,0.0
3545,gene=gstA,0.0
3546,gene=phnD_2,5.1743254702926206e-05
3547,gene=manZ_4,0.0
3548,gene=yieH_1,0.0
3549,gene=phnE_5,0.0
3550,gene=efeO,3.2839444134267116e-07
3551,gene=mnmE_1,4.742449133150829e-05
3552,gene=dgt_3,0.0
3553,gene=chiP_1,3.839623180945421e-07
3554,gene=merA_1,1.664328492916659e-08
3555,gene=ribX_2,2.1045360292079716e-06
3556,gene=hypD,0.0
3557,gene=yofA_2,0.0
3558,gene=dadX_1,0.0
3559,gene=fdoH_2,0.0
3560,gene=tyrA_1,0.0
3561,gene=fabF_3,0.0
3562,gene=legI,0.0
3563,gene=xerC_1,0.0
3564,gene=ureF,0.0
3565,gene=ampC_2,0.00024079299730221134
3566,gene=atpI,0.0
3567,gene=yhaJ_6,0.0
3568,gene=mmgC_7,0.0
3569,gene=gmk_1,0.0
3570,gene=gabR_7,0.0
3571,gene=galA,0.0
3572,protein=L-talarate/galactarate dehydratase,0.0
3573,gene=yrfG,0.0
3574,gene=rssB,0.0
3575,gene=yiaV,3.4233822840344677e-06
3576,gene=chbC,0.0
3577,gene=hemG_1,0.0
3578,gene=pntAA,0.0
3579,gene=traI_1,0.0
3580,gene=narW,0.0
3581,gene=dkgB_3,0.0
3582,gene=pdxA,0.0
3583,gene=satP_2,0.0
3584,gene=malZ,0.0
3585,gene=norG_3,0.0
3586,gene=soxC_6,0.0
3587,gene=cysW_3,0.0
3588,gene=axe1-6A,0.0
3589,gene=livF_9,0.0
3590,gene=uctC,0.0
3591,gene=hha,0.00035039410908926054
3592,gene=copA_4,1.6331346574458804e-06
3593,gene=hemF,0.0
3594,gene=virB,0.00034805958919591033
3595,gene=hmp_1,0.0
3596,gene=gcvA_10,0.0
3597,gene=mntH,0.00016207636111261693
3598,protein=putative phosphotransferase enzyme IIB component,0.0
3599,gene=yhdN_4,0.0
3600,gene=dnaN,0.0
3601,gene=glpR_5,6.837482469769901e-06
3602,gene=tauD_1,0.0
3603,gene=nagD,0.0
3604,gene=thiI_2,0.0
3605,gene=nodD2_1,0.0
3606,gene=ymfD,2.2398600102760415e-07
3607,gene=hpcD_3,0.0
3608,gene=copR,3.876499330446302e-05
3609,gene=kpsF,0.0
3610,gene=pcpR_5,0.0
3611,gene=papC,0.0
3612,gene=ytnP_1,0.0
3613,gene=ddc_3,0.0
3614,gene=araC_1,0.0
3615,gene=katE_2,1.1698161535944355e-05
3616,gene=hpcE_4,0.0
3617,gene=ribA_2,0.0
3618,gene=yiaD_1,2.76942632491865e-07
3619,protein=Multidrug transporter,0.0
3620,gene=fabG_3,0.0
3621,gene=tetA_1,3.9766561084545245e-05
3622,gene=pnp_2,0.0
3623,gene=dus_2,0.0
3624,gene=prpR,0.0
3625,gene=ycdT_2,0.0
3626,gene=sorB_3,1.251323661554853e-06
3627,gene=glxK_2,0.0
3628,gene=tyrB_3,3.476516270483522e-05
3629,gene=glpQ,0.0
3630,gene=hflK_4,0.0
3631,gene=folE2,7.259990201274146e-05
3632,gene=lacI_3,2.7114416512942746e-05
3633,gene=rbsC_5,0.0
3634,gene=cho,0.0
3635,gene=ygfX_1,0.0
3636,gene=znuB,0.0
3637,gene=cydB_3,1.0697826228974834e-05
3638,protein=Purine nucleoside phosphoramidase,0.0
3639,gene=rpoD_1,0.0
3640,gene=yjcS_1,0.01850927903451885
3641,gene=dnaB,5.2906900302849285e-05
3642,gene=accA1,0.0
3643,gene=arsA_2,5.448767639784163e-07
3644,gene=pstC,0.0
3645,gene=argA_1,0.0
3646,gene=licC_3,0.0
3647,gene=pcaU_2,0.0
3648,gene=topA_4,0.0
3649,gene=hslR_2,0.0
3650,gene=rseP_2,0.0
3651,gene=ybcI,0.013102965704138237
3652,gene=rpsS,0.0
3653,gene=entB,0.0
3654,gene=epsE_3,4.799360430016528e-07
3655,gene=nodD2_2,0.0
3656,gene=ymoA_2,1.5271167589940433e-05
3657,gene=rpmE2_2,0.0
3658,gene=bglF_3,1.1529573014055284e-07
3659,gene=nasA_2,0.0
3660,gene=hemC_2,0.0
3661,gene=rpoZ,0.0
3662,gene=envZ_2,0.0
3663,gene=chbR,0.0
3664,gene=zraS_3,0.0
3665,gene=lplA_2,0.0
3666,gene=dksA,2.1878952806014672e-05
3667,gene=spo0C_1,6.44010890922499e-05
3668,gene=oatA_4,0.0
3669,gene=nemR,0.0
3670,gene=fepG,0.0
3671,gene=cdd_1,0.0
3672,gene=lgoT,0.00011019633852528036
3673,gene=yjcH_3,0.0
3674,gene=topA_3,0.0
3675,gene=kdhB,0.0
3676,gene=hph,3.961899911948446e-07
3677,gene=lysX_1,0.0
3678,gene=hxuA_1,0.0
3679,gene=ulaE_2,0.0
3680,gene=rfbA,0.0
3681,gene=rspB,0.0
3682,gene=smfA,0.0
3683,gene=chrR,0.0
3684,gene=resA_2,0.0
3685,gene=sapC_1,0.0
3686,gene=mukF_1,0.0
3687,gene=rhmD_1,2.5778743544833095e-05
3688,gene=bltD_2,0.0
3689,gene=glrR,2.674489896987737e-06
3690,gene=gabP_3,0.0
3691,protein=Putative glutamate--cysteine ligase 2,0.0
3692,gene=atsB_2,4.09279690774043e-06
3693,gene=cbdA_2,0.0
3694,gene=rng_2,0.0
3695,gene=yceI_2,0.0
3696,gene=hscA_2,0.0008753926994936726
3697,gene=manA,0.0
3698,gene=metI_5,0.0
3699,gene=galS_1,0.00010424235922592412
3700,gene=treB,0.0
3701,gene=mepA_2,7.37344866704453e-05
3702,gene=merR1_1,0.0
3703,gene=rutD,2.687618301402683e-06
3704,gene=bglK,0.0
3705,gene=srmB,0.0
3706,gene=rluE,0.0
3707,gene=ptlA,1.6447968978149726e-05
3708,gene=coaA,0.0
3709,gene=orfC_3,0.0
3710,gene=glgC,0.0
3711,gene=yfcP_2,0.0
3712,gene=coaD_1,0.0
3713,gene=lolE,0.0
3714,gene=yxaF_3,0.0
3715,gene=rpmF_2,0.0
3716,gene=tmk_4,0.0
3717,gene=rhtB_1,0.0
3718,gene=oprB_1,0.0
3719,gene=bcr_3,0.00019814832274397324
3720,gene=elfC_3,0.0
3721,gene=ubiF,0.0
3722,gene=tmcA,0.0
3723,gene=yhaH,0.0
3724,gene=mcbR_3,0.0
3725,gene=pdxJ_2,0.0
3726,gene=cusS_2,0.00016793183582836967
3727,gene=galC_2,0.0
3728,gene=recR,0.0
3729,gene=pmrD,0.0
3730,gene=gmk,0.0
3731,gene=epmC,0.0
3732,gene=rfaL,0.0
3733,gene=dap,0.0
3734,gene=exuT_7,0.0
3735,gene=pspF_1,7.049893941913816e-05
3736,gene=pstC_2,0.0
3737,gene=acoB_2,0.0
3738,gene=yhjD,0.0
3739,gene=leuO_1,4.15829851469233e-06
3740,gene=leuE_5,0.0
3741,gene=cph2_4,0.0
3742,gene=zraR_7,0.0
3743,gene=quiC,0.0
3744,gene=yicL,7.335677430673459e-06
3745,gene=hdeA,0.00015026941690136358
3746,gene=cirA_1,0.0
3747,gene=rsxG_2,0.0
3748,gene=ycaD_2,5.506829887369384e-05
3749,gene=cmpB_3,0.0
3750,gene=cysH_2,0.0
3751,gene=kefC_5,0.0
3752,gene=prkC_3,0.0
3753,gene=ubiD,0.0
3754,gene=ccmD_1,0.0
3755,gene=glpE_1,0.0
3756,gene=exbD_2,0.0
3757,gene=araC_3,4.566627336306868e-06
3758,gene=lpfB_3,0.0006711352349115278
3759,protein=putative enoyl-CoA hydratase 1,0.0
3760,gene=steT,3.2673714764263025e-06
3761,gene=ilvN_1,0.0
3762,gene=moeA_1,0.0
3763,gene=gltC_13,0.0
3764,gene=bepR_2,0.0
3765,gene=kynU,0.0
3766,gene=sdaA,0.0
3767,gene=aldA_2,0.0
3768,gene=gntP,0.0
3769,gene=cspG,8.700574924889733e-08
3770,gene=cbdB_2,0.0
3771,gene=rpsN_1,0.0
3772,gene=glk_1,0.0
3773,gene=mazG_1,0.0
3774,gene=cyoE_2,0.0
3775,gene=coaA_1,0.0
3776,gene=msrP_2,0.0
3777,gene=galM_1,1.3923618993730282e-06
3778,gene=zapE_2,0.0
3779,gene=intA_3,1.9108607750613477e-05
3780,gene=epsM,0.0
3781,gene=tdcB_3,0.0
3782,gene=cof,3.281401431495262e-05
3783,gene=smvA,0.0
3784,gene=yaiY,0.0
3785,gene=yddE,0.0
3786,gene=phnE_4,0.0
3787,gene=lexA_2,0.0
3788,gene=pulS,0.0
3789,gene=hmrR,0.0
3790,gene=udk_2,0.0
3791,gene=nuoJ_2,0.0
3792,gene=yhaJ_5,0.0
3793,gene=cdsA_3,0.0
3794,gene=nrdB_1,6.270218611980112e-06
3795,gene=dgt_1,5.379066266077486e-07
3796,gene=pasI_1,0.0
3797,gene=yhhJ_1,7.092965182784575e-05
3798,gene=gmuB,0.0
3799,gene=kanF,0.0
3800,gene=ybiT_1,0.0
3801,gene=narG,2.3521391174140236e-06
3802,gene=alaE_2,0.0
3803,gene=sapD_2,0.0
3804,gene=cobD_3,0.0
3805,gene=tabA_3,0.0
3806,gene=epmC_1,0.0
3807,gene=cmoA_1,0.0
3808,gene=dtpC,0.0
3809,gene=gdhA_1,0.0
3810,gene=aceK,0.0
3811,gene=rstB_1,0.00021311894898735724
3812,gene=yegE_1,0.0
3813,gene=rplT_2,2.250302064390878e-06
3814,gene=eptB_2,1.7155466785221213e-09
3815,gene=glcK,0.00016761205755445958
3816,gene=gltC_10,0.0
3817,gene=dapA_9,0.0
3818,gene=ttrB,0.0
3819,gene=kdpC_1,0.0
3820,gene=pduV,0.0
3821,gene=trpS2,0.0
3822,gene=slmA_3,0.0
3823,gene=metQ_4,0.0
3824,protein=26 kDa periplasmic immunogenic protein,0.0
3825,gene=hpd_3,0.0
3826,gene=rpsM_2,0.0
3827,gene=lpxL_1,0.0
3828,gene=hemC,0.0
3829,gene=trpC,0.0
3830,gene=rpsJ,0.0
3831,gene=serS,0.0
3832,gene=alsK,0.0
3833,gene=ydcV_5,0.0
3834,gene=ileS,0.0
3835,gene=hslR_1,0.0
3836,gene=argD_1,0.0
3837,gene=ywaD_2,0.0
3838,gene=cbiC,0.0
3839,gene=mazF,0.0
3840,gene=aroB,0.0
3841,gene=rob_11,0.0
3842,gene=glyA1_1,0.0
3843,gene=dgoK1_2,3.4187347967885324e-05
3844,gene=menC,0.0
3845,gene=yopE_2,0.0
3846,gene=rdmC_2,0.0
3847,gene=paaA,0.0
3848,gene=tsaC_3,0.0
3849,gene=gltR_4,0.0
3850,gene=traM_2,2.0636918158224807e-05
3851,gene=dnaX,0.0
3852,gene=ccmL_2,5.527642097036262e-07
3853,gene=mdeA,0.0
3854,gene=menH_3,1.260271855193002e-05
3855,gene=recX_2,0.0
3856,gene=glcC,0.0
3857,gene=fhuA_10,0.0
3858,gene=secM_1,0.0
3859,gene=selD_2,0.0
3860,gene=lcdH_1,0.0
